book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url,canonical_n,display_label,source_label_policy,decision_note
1,grc,140,134,page_images/page-0166.png,spr-lb-1-0166-10,133,spr-ch-1.129,ρμ,ρλδ΄,Περὶ ἀμόργης.,Κεφ. ρμ΄ (ρλδ΄). [Περὶ ἀμόργης.][22] Ἀμόργη ὑπο-,1.140,Περὶ ἀμόργης,Κεφ. ρμ΄ (ρλδ΄). [Περὶ ἀμόργης.],,1.140,LABEL_HAS_NOTE_LEAK;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0166.jp2/full/1200,/0/default.jpg",,,,
1,la,1048,134,page_images/page-0166.png,,,,CXXXIX,CXL,De oleo sylvestris oleae.,Cap. CXXXIX. (CXL.) [De oleo sylvestris oleae.],1.139,De oleo sylvestris oleae,Cap. CXXXIX. (CXL.) [De oleo sylvestris oleae.],,1.139,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0166.jp2/full/1200,/0/default.jpg",,,,
1,la,1049,134,page_images/page-0166.png,,,,CXL,CXXXIV,De amurca.,Cap. CXL. (CXXXIV.) [De amurca.] Amurca est,1.140,De amurca,Cap. CXL. (CXXXIV.) [De amurca.],,1.140,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0166.jp2/full/1200,/0/default.jpg",,,,
1,grc,141,135,page_images/page-0167.png,,141,spr-ch-1.130,ρμα,,Περὶ δακρύου ἐλαίας αἰθιοπικῆς.,Κεφ. ρμα΄. [Περὶ δακρύου ἐλαίας αἰθιοπικῆς.],1.141,Περὶ δακρύου ἐλαίας αἰθιοπικῆς,Κεφ. ρμα΄. [Περὶ δακρύου ἐλαίας αἰθιοπικῆς.],Κεφ. ρμα΄. [Περὶ δακρύου ἐλαίας αἰθιοπικῆς.],1.141,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0167.jp2/full/1200,/0/default.jpg",,,,
1,grc,142,136,page_images/page-0168.png,,142,spr-ch-1.131,ρμβ,,Περὶ Δρυός.,Κεφ. ρμβ΄. [Περὶ Δρυός.],1.142,Περὶ Δρυός,Κεφ. ρμβ΄. [Περὶ Δρυός.],Κεφ. ρμβ΄. [Περὶ Δρυός.],1.142,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0168.jp2/full/1200,/0/default.jpg",,,,
1,grc,143,136,page_images/page-0168.png,,143,spr-ch-1.132,ρμγ,,Περὶ βαλάνων.,Κεφ. ρμγ΄. [Περὶ βαλάνων.],1.143,Περὶ βαλάνων,Κεφ. ρμγ΄. [Περὶ βαλάνων.],Κεφ. ρμγ΄. [Περὶ βαλάνων.],1.143,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0168.jp2/full/1200,/0/default.jpg",,,,
1,grc,144,137,page_images/page-0169.png,spr-lb-1-0169-01,144,spr-ch-1.133,ρμδ,,Περὶ Φηγοῦ καὶ Πρίνου.,Κεφ. ρμδ΄. [Περὶ Φηγοῦ καὶ Πρίνου.],1.144,Περὶ Φηγοῦ καὶ Πρίνου,Κεφ. ρμδ΄. [Περὶ Φηγοῦ καὶ Πρίνου.],Κεφ. ρμδ΄. [Περὶ Φηγοῦ καὶ Πρίνου.],1.144,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0169.jp2/full/1200,/0/default.jpg",,,,
1,grc,145,137,page_images/page-0169.png,,145,spr-ch-1.134,ρμε,,Περὶ Καστάνων.,Κεφ. ρμε΄. [Περὶ Καστάνων.],1.145,Περὶ Καστάνων,Κεφ. ρμε΄. [Περὶ Καστάνων.],Κεφ. ρμε΄. [Περὶ Καστάνων.],1.145,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0169.jp2/full/1200,/0/default.jpg",,,,
1,grc,146,137,page_images/page-0169.png,,146,spr-ch-1.135,ρμϛ,,Περὶ Κηκίδων.,Κεφ. ρμϛ΄. [Περὶ Κηκίδων.],1.146,Περὶ Κηκίδων,Κεφ. ρμϛ΄. [Περὶ Κηκίδων.],Κεφ. ρμϛ΄. [Περὶ Κηκίδων.],1.146,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0169.jp2/full/1200,/0/default.jpg",,,,
1,grc,,138,page_images/page-0170.png,spr-lb-1-0170-12,,,,,,,1.147,Περὶ Ῥοῦ,Ῥοῦς ὁ ἐπὶ τὰ ὄψα,,,GENERATED_WITHOUT_SOURCE;PAIR_MISSING_LA,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0170.jp2/full/1200,/0/default.jpg",,,,
1,grc,,139,page_images/page-0171.png,spr-lb-1-0171-17,,,,,,,1.148,Περὶ Φοίνικος,Φοῖνιξ ἐν Αἰγύπτῳ,,,GENERATED_WITHOUT_SOURCE;PAIR_MISSING_LA,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0171.jp2/full/1200,/0/default.jpg",,,,
1,grc,,140,page_images/page-0172.png,spr-lb-1-0172-13,,,,,,,1.149,Περὶ θηβαϊκῶν φοινίκων,Τῶν δὲ θηβαϊκῶν,,,GENERATED_WITHOUT_SOURCE;PAIR_MISSING_LA,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0172.jp2/full/1200,/0/default.jpg",,,,
1,grc,,141,page_images/page-0173.png,spr-lb-1-0173-12,,,,,,,1.150,Περὶ σπάθης φοίνικος,"Φοῖνιξ, ἣν ἔνιοι ἐλάτην ἢ σπάθην καλοῦσι",,,GENERATED_WITHOUT_SOURCE;PAIR_MISSING_LA,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0173.jp2/full/1200,/0/default.jpg",,,,
1,grc,,142,page_images/page-0174.png,spr-lb-1-0174-15,,,,,,,1.151,Περὶ Ῥόας,Ῥόα πᾶσα,,,GENERATED_WITHOUT_SOURCE;PAIR_MISSING_LA,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0174.jp2/full/1200,/0/default.jpg",,,,
1,grc,147,143,page_images/page-0175.png,,152,spr-ch-1.136,ρνβ,,Περὶ κυτίνων.,Κεφ. ρνβʹ. [Περὶ κυτίνων.],1.152,Περὶ κυτίνων,Κεφ. ρνβʹ. [Περὶ κυτίνων.],Κεφ. ρνβʹ. [Περὶ κυτίνων.],1.152,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0175.jp2/full/1200,/0/default.jpg",,,,
1,grc,148,144,page_images/page-0176.png,,153,spr-ch-1.137,ρνγ,,Περὶ σιδίων.,Κεφ. ρνγʹ. [Περὶ σιδίων.],1.153,Περὶ σιδίων,Κεφ. ρνγʹ. [Περὶ σιδίων.],Κεφ. ρνγʹ. [Περὶ σιδίων.],1.153,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0176.jp2/full/1200,/0/default.jpg",,,,
1,grc,149,144,page_images/page-0176.png,,154,spr-ch-1.138,ρνδ,,Περὶ βαλαυστίων.,Κεφ. ρνδʹ. [Περὶ βαλαυστίων.],1.154,Περὶ βαλαυστίων,Κεφ. ρνδʹ. [Περὶ βαλαυστίων.],Κεφ. ρνδʹ. [Περὶ βαλαυστίων.],1.154,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0176.jp2/full/1200,/0/default.jpg",,,,
1,grc,150,144,page_images/page-0176.png,,155,spr-ch-1.139,ρνε,,Περὶ Μυρσίνης,Κεφ. ρνεʹ. [Περὶ Μυρσίνης],1.155,Περὶ Μυρσίνης,Κεφ. ρνεʹ. [Περὶ Μυρσίνης],Κεφ. ρνεʹ. [Περὶ Μυρσίνης],1.155,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0176.jp2/full/1200,/0/default.jpg",,,,
1,grc,151,146,page_images/page-0178.png,,156,spr-ch-1.140,ρνϛ,,Περὶ Μυρτιδάνου.,Κεφ. ρνϛʹ. [Περὶ Μυρτιδάνου.],1.156,Περὶ Μυρτιδάνου,Κεφ. ρνϛʹ. [Περὶ Μυρτιδάνου.],Κεφ. ρνϛʹ. [Περὶ Μυρτιδάνου.],1.156,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0178.jp2/full/1200,/0/default.jpg",,,,
1,grc,152,147,page_images/page-0179.png,,157,spr-ch-1.141,ρνζ,,Περὶ Κερασίων.,Κεφ. ρνζʹ. [Περὶ Κερασίων.],1.157,Περὶ Κερασίων,Κεφ. ρνζʹ. [Περὶ Κερασίων.],Κεφ. ρνζʹ. [Περὶ Κερασίων.],1.157,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0179.jp2/full/1200,/0/default.jpg",,,,
1,grc,153,147,page_images/page-0179.png,,158,spr-ch-1.142,ρνη,,Περὶ Κερατίων.,Κεφ. ρνηʹ. [Περὶ Κερατίων.],1.158,Περὶ Κερατίων,Κεφ. ρνηʹ. [Περὶ Κερατίων.],Κεφ. ρνηʹ. [Περὶ Κερατίων.],1.158,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0179.jp2/full/1200,/0/default.jpg",,,,
1,grc,154,147,page_images/page-0179.png,,159,spr-ch-1.143,ρνθ,,Περὶ Μηλέας.,Κεφ. ρνθʹ. [Περὶ Μηλέας.],1.159,Περὶ Μηλέας,Κεφ. ρνθʹ. [Περὶ Μηλέας.],Κεφ. ρνθʹ. [Περὶ Μηλέας.],1.159,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0179.jp2/full/1200,/0/default.jpg",,,,
1,grc,155,148,page_images/page-0180.png,,160,spr-ch-1.144,ρξ,,Περὶ Κυδωνίων μήλων.,Κεφ. ρξ΄. [Περὶ Κυδωνίων μήλων.],1.160,Περὶ Κυδωνίων μήλων,Κεφ. ρξ΄. [Περὶ Κυδωνίων μήλων.],Κεφ. ρξ΄. [Περὶ Κυδωνίων μήλων.],1.160,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0180.jp2/full/1200,/0/default.jpg",,,,
1,grc,156,149,page_images/page-0181.png,,161,spr-ch-1.145,ρξα,,Περὶ Μελιμήλων.,Κεφ. ρξα΄. [Περὶ Μελιμήλων.],1.161,Περὶ Μελιμήλων,Κεφ. ρξα΄. [Περὶ Μελιμήλων.],Κεφ. ρξα΄. [Περὶ Μελιμήλων.],1.161,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0181.jp2/full/1200,/0/default.jpg",,,,
1,grc,157,149,page_images/page-0181.png,,162,spr-ch-1.146,ρξβ,,Περὶ Ἠπειρωτικῶν μήλων.,Κεφ. ρξβ΄. [Περὶ Ἠπειρωτικῶν μήλων.],1.162,Περὶ Ἠπειρωτικῶν μήλων,Κεφ. ρξβ΄. [Περὶ Ἠπειρωτικῶν μήλων.],Κεφ. ρξβ΄. [Περὶ Ἠπειρωτικῶν μήλων.],1.162,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0181.jp2/full/1200,/0/default.jpg",,,,
1,grc,158,150,page_images/page-0182.png,,147,spr-ch-1.147,ρξγ,,Περὶ Ἀγριομήλων.,Κεφ. ρξγ΄. [Περὶ Ἀγριομήλων.],1.163,Περὶ Ἀγριομήλων,Κεφ. ρξγ΄. [Περὶ Ἀγριομήλων.],Κεφ. ρξγ΄. [Περὶ Ἀγριομήλων.],1.163,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0182.jp2/full/1200,/0/default.jpg",,,,
1,grc,159,150,page_images/page-0182.png,,148,spr-ch-1.148,ρξδ,,Περὶ Περσικῶν μήλων.,Κεφ. ρξδ΄. [Περὶ Περσικῶν μήλων.],1.164,Περὶ Περσικῶν μήλων,Κεφ. ρξδ΄. [Περὶ Περσικῶν μήλων.],Κεφ. ρξδ΄. [Περὶ Περσικῶν μήλων.],1.164,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0182.jp2/full/1200,/0/default.jpg",,,,
1,grc,160,150,page_images/page-0182.png,,149,spr-ch-1.149,ρξε,,Περὶ Ἀρμενιακῶν.,Κεφ. ρξε΄. [Περὶ Ἀρμενιακῶν.],1.165,Περὶ Ἀρμενιακῶν,Κεφ. ρξε΄. [Περὶ Ἀρμενιακῶν.],Κεφ. ρξε΄. [Περὶ Ἀρμενιακῶν.],1.165,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0182.jp2/full/1200,/0/default.jpg",,,,
1,grc,161,150,page_images/page-0182.png,,150,spr-ch-1.150,ρξϛ,,Περὶ Μηδικῶν.,Κεφ. ρξϛ΄. [Περὶ Μηδικῶν.],1.166,Περὶ Μηδικῶν,Κεφ. ρξϛ΄. [Περὶ Μηδικῶν.],Κεφ. ρξϛ΄. [Περὶ Μηδικῶν.],1.166,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0182.jp2/full/1200,/0/default.jpg",,,,
1,grc,162,151,page_images/page-0183.png,,151,spr-ch-1.151,ρξζ,,Περὶ Ἀπίου.,Κεφ. ρξζ΄. [Περὶ Ἀπίου.],1.167,Περὶ Ἀπίου,Κεφ. ρξζ΄. [Περὶ Ἀπίου.],Κεφ. ρξζ΄. [Περὶ Ἀπίου.],1.167,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0183.jp2/full/1200,/0/default.jpg",,,,
1,grc,163,151,page_images/page-0183.png,,152,spr-ch-1.152,ρξη,,Περὶ Ἀχράδος.,Κεφ. ρξη΄. [Περὶ Ἀχράδος.],1.168,Περὶ Ἀχράδος,Κεφ. ρξη΄. [Περὶ Ἀχράδος.],Κεφ. ρξη΄. [Περὶ Ἀχράδος.],1.168,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0183.jp2/full/1200,/0/default.jpg",,,,
1,grc,164,152,page_images/page-0184.png,spr-lb-1-0184-01,153,spr-ch-1.153,ρξθ,,Περὶ Μεσπίλων.,Κεφ. ρξθ΄. [Περὶ Μεσπίλων.],1.169,Περὶ Μεσπίλων,Κεφ. ρξθ΄. [Περὶ Μεσπίλων.],Κεφ. ρξθ΄. [Περὶ Μεσπίλων.],1.169,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0184.jp2/full/1200,/0/default.jpg",,,,
1,grc,165,152,page_images/page-0184.png,,154,spr-ch-1.154,ρο,,Περὶ ἑτέρου Μεσπίλου.,Κεφ. ρο΄. [Περὶ ἑτέρου Μεσπίλου.],1.170,Περὶ ἑτέρου Μεσπίλου,Κεφ. ρο΄. [Περὶ ἑτέρου Μεσπίλου.],Κεφ. ρο΄. [Περὶ ἑτέρου Μεσπίλου.],1.170,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0184.jp2/full/1200,/0/default.jpg",,,,
1,grc,166,152,page_images/page-0184.png,,155,spr-ch-1.155,ροα,,Περὶ Λωτοῦ.,Κεφ. ροα΄. [Περὶ Λωτοῦ.],1.171,Περὶ Λωτοῦ,Κεφ. ροα΄. [Περὶ Λωτοῦ.],Κεφ. ροα΄. [Περὶ Λωτοῦ.],1.171,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0184.jp2/full/1200,/0/default.jpg",,,,
1,grc,167,153,page_images/page-0185.png,,156,spr-ch-1.156,ροβ,,Περὶ Κρανίας.,Κεφ. ροβ΄. [Περὶ Κρανίας.],1.172,Περὶ Κρανίας,Κεφ. ροβ΄. [Περὶ Κρανίας.],Κεφ. ροβ΄. [Περὶ Κρανίας.],1.172,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0185.jp2/full/1200,/0/default.jpg",,,,
1,grc,168,153,page_images/page-0185.png,,157,spr-ch-1.157,ρογ,,Περὶ Οὔων.,Κεφ. ρογ΄. [Περὶ Οὔων.],1.173,Περὶ Οὔων,Κεφ. ρογ΄. [Περὶ Οὔων.],Κεφ. ρογ΄. [Περὶ Οὔων.],1.173,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0185.jp2/full/1200,/0/default.jpg",,,,
1,grc,169,153,page_images/page-0185.png,,158,spr-ch-1.158,ροδ,,Περὶ Κοκκυμηλέας.,Κεφ. ροδ΄. [Περὶ Κοκκυμηλέας.],1.174,Περὶ Κοκκυμηλέας,Κεφ. ροδ΄. [Περὶ Κοκκυμηλέας.],Κεφ. ροδ΄. [Περὶ Κοκκυμηλέας.],1.174,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0185.jp2/full/1200,/0/default.jpg",,,,
1,grc,170,154,page_images/page-0186.png,,159,spr-ch-1.159,ροε,,Περὶ Κομάρου.,Κεφ. ροε΄. [Περὶ Κομάρου.],1.175,Περὶ Κομάρου,Κεφ. ροε΄. [Περὶ Κομάρου.],Κεφ. ροε΄. [Περὶ Κομάρου.],1.175,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0186.jp2/full/1200,/0/default.jpg",,,,
1,grc,171,154,page_images/page-0186.png,,160,spr-ch-1.160,ρος,,Περὶ Ἀμυγδαλῆς.,Κεφ. ρος΄. [Περὶ Ἀμυγδαλῆς.],1.176,Περὶ Ἀμυγδαλῆς,Κεφ. ρος΄. [Περὶ Ἀμυγδαλῆς.],Κεφ. ρος΄. [Περὶ Ἀμυγδαλῆς.],1.176,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0186.jp2/full/1200,/0/default.jpg",,,,
1,grc,172,156,page_images/page-0188.png,,161,spr-ch-1.161,ροζ,,Περὶ Πιστακίων.,Κεφ. ροζ΄. [Περὶ Πιστακίων.],1.177,Περὶ Πιστακίων,Κεφ. ροζ΄. [Περὶ Πιστακίων.],Κεφ. ροζ΄. [Περὶ Πιστακίων.],1.177,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0188.jp2/full/1200,/0/default.jpg",,,,
1,grc,173,156,page_images/page-0188.png,,162,spr-ch-1.162,ροη,,Περὶ Καρύων βασιλικῶν.,Κεφ. ροη΄. [Περὶ Καρύων βασιλικῶν.],1.178,Περὶ Καρύων βασιλικῶν,Κεφ. ροη΄. [Περὶ Καρύων βασιλικῶν.],Κεφ. ροη΄. [Περὶ Καρύων βασιλικῶν.],1.178,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0188.jp2/full/1200,/0/default.jpg",,,,
1,grc,174,157,page_images/page-0189.png,,163,spr-ch-1.163,ροθ,,Περὶ Καρύων ποντικῶν.,Κεφ. ροθ΄. [Περὶ Καρύων ποντικῶν.],1.179,Περὶ Καρύων ποντικῶν,Κεφ. ροθ΄. [Περὶ Καρύων ποντικῶν.],Κεφ. ροθ΄. [Περὶ Καρύων ποντικῶν.],1.179,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0189.jp2/full/1200,/0/default.jpg",,,,
1,grc,175,158,page_images/page-0190.png,,164,spr-ch-1.164,ρπ,,Περὶ Μορέας.,Κεφ. ρπ΄. [Περὶ Μορέας.],1.180,Περὶ Μορέας,Κεφ. ρπ΄. [Περὶ Μορέας.],Κεφ. ρπ΄. [Περὶ Μορέας.],1.180,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0190.jp2/full/1200,/0/default.jpg",,,,
1,grc,176,159,page_images/page-0191.png,,165,spr-ch-1.165,ρπα,,Περὶ Συκομόρου.,Κεφ. ρπα΄. [Περὶ Συκομόρου.],1.181,Περὶ Συκομόρου,Κεφ. ρπα΄. [Περὶ Συκομόρου.],Κεφ. ρπα΄. [Περὶ Συκομόρου.],1.181,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0191.jp2/full/1200,/0/default.jpg",,,,
1,grc,177,160,page_images/page-0192.png,,166,spr-ch-1.166,ρπβ,,Περὶ σύκου ἐν Κύπρῳ.,Κεφ. ρπβ΄. [Περὶ σύκου ἐν Κύπρῳ.],1.182,Περὶ σύκου ἐν Κύπρῳ,Κεφ. ρπβ΄. [Περὶ σύκου ἐν Κύπρῳ.],Κεφ. ρπβ΄. [Περὶ σύκου ἐν Κύπρῳ.],1.182,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0192.jp2/full/1200,/0/default.jpg",,,,
1,grc,178,161,page_images/page-0193.png,,167,spr-ch-1.167,ρπγ,,Περὶ σύκων.,Κεφ. ρπγ΄. [Περὶ σύκων.],1.183,Περὶ σύκων,Κεφ. ρπγ΄. [Περὶ σύκων.],Κεφ. ρπγ΄. [Περὶ σύκων.],1.183,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0193.jp2/full/1200,/0/default.jpg",,,,
1,grc,179,163,page_images/page-0195.png,,168,spr-ch-1.168,ρπδ,,Περὶ ἀγρίας συκῆς.,Κεφ. ρπδ΄. [Περὶ ἀγρίας συκῆς.],1.184,Περὶ ἀγρίας συκῆς,Κεφ. ρπδ΄. [Περὶ ἀγρίας συκῆς.],Κεφ. ρπδ΄. [Περὶ ἀγρίας συκῆς.],1.184,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0195.jp2/full/1200,/0/default.jpg",,,,
1,grc,180,164,page_images/page-0196.png,,169,spr-ch-1.169,ρπε,,Περὶ Ὀλύνθων.,Κεφ. ρπε΄. [Περὶ Ὀλύνθων.],1.185,Περὶ Ὀλύνθων,Κεφ. ρπε΄. [Περὶ Ὀλύνθων.],Κεφ. ρπε΄. [Περὶ Ὀλύνθων.],1.185,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0196.jp2/full/1200,/0/default.jpg",,,,
1,grc,181,164,page_images/page-0196.png,,170,spr-ch-1.170,ρπϛ,,Περὶ κονίας τῆς συκῆς.,Κεφ. ρπϛ΄. [Περὶ κονίας τῆς συκῆς.],1.186,Περὶ κονίας τῆς συκῆς,Κεφ. ρπϛ΄. [Περὶ κονίας τῆς συκῆς.],Κεφ. ρπϛ΄. [Περὶ κονίας τῆς συκῆς.],1.186,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0196.jp2/full/1200,/0/default.jpg",,,,
